contractSymbol,strike,Time to Maturity (Years),fairPrice
SPXW250331C06500000,6500.0,0.3698630136986301,22.3
SPXW250331C06525000,6525.0,0.3698630136986301,19.5
SPXW250331C06550000,6550.0,0.3698630136986301,17.3
SPXW250331C06600000,6600.0,0.3698630136986301,13.4
SPXW250331C06625000,6625.0,0.3698630136986301,11.65
SPXW250331C06650000,6650.0,0.3698630136986301,10.3
SPXW250331C06700000,6700.0,0.3698630136986301,7.95
SPXW250331C06800000,6800.0,0.3698630136986301,4.9
SPXW250331C06900000,6900.0,0.3698630136986301,3.175
SPXW250331C07000000,7000.0,0.3698630136986301,2.1500000000000004
SPXW250331C07100000,7100.0,0.3698630136986301,1.5750000000000002
SPXW250331C07200000,7200.0,0.3698630136986301,1.525
SPXW250331C07300000,7300.0,0.3698630136986301,1.75
SPXW250331C07400000,7400.0,0.3698630136986301,0.7
SPXW250331C07600000,7600.0,0.3698630136986301,0.475
SPXW250331C07800000,7800.0,0.3698630136986301,0.375
SPX250417C00200000,200.0,0.41643835616438357,5514.95
SPX250417C00400000,400.0,0.41643835616438357,5218.1
SPX250417C00600000,600.0,0.41643835616438357,5275.3
SPX250417C01000000,1000.0,0.41643835616438357,5000.3
SPX250417C01400000,1400.0,0.41643835616438357,4479.8
SPX250417C01600000,1600.0,0.41643835616438357,4296.799999999999
SPX250417C01800000,1800.0,0.41643835616438357,4101.200000000001
SPX250417C02000000,2000.0,0.41643835616438357,4022.5
SPX250417C02200000,2200.0,0.41643835616438357,3710.25
SPX250417C02900000,2900.0,0.41643835616438357,2686.05
SPX250417C03000000,3000.0,0.41643835616438357,2929.5
SPX250417C03200000,3200.0,0.41643835616438357,2396.7
SPX250417C03300000,3300.0,0.41643835616438357,2637.45
SPX250417C03350000,3350.0,0.41643835616438357,2588.75
SPX250417C03400000,3400.0,0.41643835616438357,2540.15
SPX250417C03600000,3600.0,0.41643835616438357,2016.2
SPX250417C03700000,3700.0,0.41643835616438357,2248.8500000000004
SPX250417C03900000,3900.0,0.41643835616438357,1733.5
SPX250417C04000000,4000.0,0.41643835616438357,1957.65
SPX250417C04100000,4100.0,0.41643835616438357,1861.85
SPX250417C04200000,4200.0,0.41643835616438357,1642.65
SPX250417C04325000,4325.0,0.41643835616438357,1449.35
SPX250417C04400000,4400.0,0.41643835616438357,1423.3
SPX250417C04425000,4425.0,0.41643835616438357,1549.7
SPX250417C04500000,4500.0,0.41643835616438357,1482.0
SPX250417C04525000,4525.0,0.41643835616438357,1458.4
SPX250417C04600000,4600.0,0.41643835616438357,1240.59
SPX250417C04650000,4650.0,0.41643835616438357,1151.85
SPX250417C04700000,4700.0,0.41643835616438357,1288.45
SPX250417C04725000,4725.0,0.41643835616438357,877.0
SPX250417C04750000,4750.0,0.41643835616438357,1148.5
SPX250417C04775000,4775.0,0.41643835616438357,937.75
SPX250417C04800000,4800.0,0.41643835616438357,1165.0500000000002
SPX250417C04825000,4825.0,0.41643835616438357,1171.0
SPX250417C04850000,4850.0,0.41643835616438357,1024.7
SPX250417C04875000,4875.0,0.41643835616438357,759.15
SPX250417C04900000,4900.0,0.41643835616438357,1125.15
SPX250417C04925000,4925.0,0.41643835616438357,735.3
SPX250417C04950000,4950.0,0.41643835616438357,655.49
SPX250417C04975000,4975.0,0.41643835616438357,995.5
SPX250417C05000000,5000.0,0.41643835616438357,1008.55
SPX250417C05025000,5025.0,0.41643835616438357,960.25
SPX250417C05050000,5050.0,0.41643835616438357,958.6500000000001
SPX250417C05075000,5075.0,0.41643835616438357,916.1500000000001
SPX250417C05100000,5100.0,0.41643835616438357,917.25
SPX250417C05125000,5125.0,0.41643835616438357,854.1
SPX250417C05150000,5150.0,0.41643835616438357,832.45
SPX250417C05175000,5175.0,0.41643835616438357,810.5
SPX250417C05200000,5200.0,0.41643835616438357,826.0999999999999
SPX250417C05225000,5225.0,0.41643835616438357,804.6500000000001
SPX250417C05250000,5250.0,0.41643835616438357,781.55
SPX250417C05275000,5275.0,0.41643835616438357,725.5
SPX250417C05300000,5300.0,0.41643835616438357,737.3
SPX250417C05325000,5325.0,0.41643835616438357,717.8
SPX250417C05350000,5350.0,0.41643835616438357,694.4
SPX250417C05375000,5375.0,0.41643835616438357,672.7
SPX250417C05400000,5400.0,0.41643835616438357,650.5
SPX250417C05420000,5420.0,0.41643835616438357,633.95
SPX250417C05425000,5425.0,0.41643835616438357,629.65
SPX250417C05430000,5430.0,0.41643835616438357,625.4000000000001
SPX250417C05450000,5450.0,0.41643835616438357,607.7
SPX250417C05460000,5460.0,0.41643835616438357,599.8499999999999
SPX250417C05475000,5475.0,0.41643835616438357,558.05
SPX250417C05480000,5480.0,0.41643835616438357,583.2
SPX250417C05500000,5500.0,0.41643835616438357,565.6
SPX250417C05525000,5525.0,0.41643835616438357,545.4000000000001
SPX250417C05550000,5550.0,0.41643835616438357,523.5
SPX250417C05560000,5560.0,0.41643835616438357,516.85
SPX250417C05570000,5570.0,0.41643835616438357,508.65
SPX250417C05575000,5575.0,0.41643835616438357,504.25
SPX250417C05600000,5600.0,0.41643835616438357,483.25
SPX250417C05625000,5625.0,0.41643835616438357,464.4
SPX250417C05630000,5630.0,0.41643835616438357,459.95
SPX250417C05650000,5650.0,0.41643835616438357,444.25
SPX250417C05660000,5660.0,0.41643835616438357,436.25
SPX250417C05670000,5670.0,0.41643835616438357,428.9
SPX250417C05675000,5675.0,0.41643835616438357,424.95000000000005
SPX250417C05680000,5680.0,0.41643835616438357,420.8
SPX250417C05700000,5700.0,0.41643835616438357,404.5
SPX250417C05710000,5710.0,0.41643835616438357,397.95
SPX250417C05720000,5720.0,0.41643835616438357,390.1
SPX250417C05725000,5725.0,0.41643835616438357,386.6
SPX250417C05730000,5730.0,0.41643835616438357,382.2
SPX250417C05740000,5740.0,0.41643835616438357,374.95000000000005
SPX250417C05750000,5750.0,0.41643835616438357,366.8
SPX250417C05760000,5760.0,0.41643835616438357,360.45
SPX250417C05770000,5770.0,0.41643835616438357,352.4
SPX250417C05775000,5775.0,0.41643835616438357,349.35
SPX250417C05780000,5780.0,0.41643835616438357,345.0
SPX250417C05790000,5790.0,0.41643835616438357,338.45
SPX250417C05800000,5800.0,0.41643835616438357,330.15
SPX250417C05810000,5810.0,0.41643835616438357,324.15
SPX250417C05820000,5820.0,0.41643835616438357,316.15
SPX250417C05825000,5825.0,0.41643835616438357,313.5
SPX250417C05830000,5830.0,0.41643835616438357,309.9
SPX250417C05840000,5840.0,0.41643835616438357,303.0
SPX250417C05850000,5850.0,0.41643835616438357,294.8
SPX250417C05870000,5870.0,0.41643835616438357,280.9
SPX250417C05875000,5875.0,0.41643835616438357,277.6
SPX250417C05880000,5880.0,0.41643835616438357,274.20000000000005
SPX250417C05900000,5900.0,0.41643835616438357,261.1
SPX250417C05910000,5910.0,0.41643835616438357,254.4
SPX250417C05920000,5920.0,0.41643835616438357,248.0
SPX250417C05925000,5925.0,0.41643835616438357,244.8
SPX250417C05930000,5930.0,0.41643835616438357,241.6
SPX250417C05940000,5940.0,0.41643835616438357,235.3
SPX250417C05950000,5950.0,0.41643835616438357,229.14999999999998
SPX250417C05960000,5960.0,0.41643835616438357,223.0
SPX250417C05970000,5970.0,0.41643835616438357,216.95
SPX250417C05975000,5975.0,0.41643835616438357,213.95
SPX250417C05980000,5980.0,0.41643835616438357,210.95
SPX250417C05990000,5990.0,0.41643835616438357,205.1
SPX250417C06000000,6000.0,0.41643835616438357,199.45
SPX250417C06010000,6010.0,0.41643835616438357,193.64999999999998
SPX250417C06020000,6020.0,0.41643835616438357,188.05
SPX250417C06025000,6025.0,0.41643835616438357,185.3
SPX250417C06030000,6030.0,0.41643835616438357,182.55
SPX250417C06040000,6040.0,0.41643835616438357,177.05
SPX250417C06050000,6050.0,0.41643835616438357,171.9
SPX250417C06060000,6060.0,0.41643835616438357,166.55
SPX250417C06070000,6070.0,0.41643835616438357,161.4
SPX250417C06075000,6075.0,0.41643835616438357,158.9
SPX250417C06080000,6080.0,0.41643835616438357,156.4
SPX250417C06090000,6090.0,0.41643835616438357,151.4
SPX250417C06100000,6100.0,0.41643835616438357,146.75
SPX250417C06110000,6110.0,0.41643835616438357,141.9
SPX250417C06120000,6120.0,0.41643835616438357,137.25
SPX250417C06125000,6125.0,0.41643835616438357,134.95
SPX250417C06130000,6130.0,0.41643835616438357,132.7
SPX250417C06140000,6140.0,0.41643835616438357,128.25
SPX250417C06150000,6150.0,0.41643835616438357,124.15
SPX250417C06160000,6160.0,0.41643835616438357,119.69999999999999
SPX250417C06170000,6170.0,0.41643835616438357,115.7
SPX250417C06175000,6175.0,0.41643835616438357,113.6
SPX250417C06180000,6180.0,0.41643835616438357,111.6
SPX250417C06190000,6190.0,0.41643835616438357,107.65
SPX250417C06200000,6200.0,0.41643835616438357,104.1
SPX250417C06210000,6210.0,0.41643835616438357,100.05000000000001
SPX250417C06220000,6220.0,0.41643835616438357,96.44999999999999
SPX250417C06225000,6225.0,0.41643835616438357,94.95
SPX250417C06250000,6250.0,0.41643835616438357,86.45
SPX250417C06275000,6275.0,0.41643835616438357,78.3
SPX250417C06300000,6300.0,0.41643835616438357,71.2
SPX250417C06350000,6350.0,0.41643835616438357,58.15
SPX250417C06400000,6400.0,0.41643835616438357,47.150000000000006
SPX250417C06450000,6450.0,0.41643835616438357,38.0
SPX250417C06500000,6500.0,0.41643835616438357,30.45
SPX250417C06550000,6550.0,0.41643835616438357,24.25
SPX250417C06600000,6600.0,0.41643835616438357,19.2
SPX250417C06650000,6650.0,0.41643835616438357,15.1
SPX250417C06700000,6700.0,0.41643835616438357,11.9
SPX250417C06800000,6800.0,0.41643835616438357,7.4
SPX250417C06900000,6900.0,0.41643835616438357,4.9
SPX250417C07000000,7000.0,0.41643835616438357,3.25
SPX250417C07100000,7100.0,0.41643835616438357,2.3
SPX250417C07200000,7200.0,0.41643835616438357,1.6749999999999998
SPX250417C07300000,7300.0,0.41643835616438357,2.3
SPX250417C07400000,7400.0,0.41643835616438357,1.025
SPX250417C07500000,7500.0,0.41643835616438357,0.7999999999999999
SPX250417C07600000,7600.0,0.41643835616438357,0.675
SPX250417C07700000,7700.0,0.41643835616438357,0.575
SPX250417C07800000,7800.0,0.41643835616438357,0.5
SPX250417C08000000,8000.0,0.41643835616438357,0.39999999999999997
SPX250417C08100000,8100.0,0.41643835616438357,0.35000000000000003
SPX250417C08200000,8200.0,0.41643835616438357,0.23
SPX250417C08300000,8300.0,0.41643835616438357,0.325
SPX250417C08500000,8500.0,0.41643835616438357,0.35
SPX250417C08800000,8800.0,0.41643835616438357,0.26
SPX250417C08900000,8900.0,0.41643835616438357,0.1
SPX250417C09000000,9000.0,0.41643835616438357,0.19
SPXW250430C05475000,5475.0,0.4520547945205479,600.55
SPXW250430C05480000,5480.0,0.4520547945205479,596.45
SPXW250430C05525000,5525.0,0.4520547945205479,559.1
SPXW250430C05530000,5530.0,0.4520547945205479,555.0
SPXW250430C05625000,5625.0,0.4520547945205479,478.1
SPXW250430C05630000,5630.0,0.4520547945205479,474.15
SPXW250430C05650000,5650.0,0.4520547945205479,458.35
SPXW250430C05675000,5675.0,0.4520547945205479,438.8
SPXW250430C05700000,5700.0,0.4520547945205479,419.54999999999995
SPXW250430C05710000,5710.0,0.4520547945205479,411.95000000000005
SPXW250430C05720000,5720.0,0.4520547945205479,404.35
SPXW250430C05725000,5725.0,0.4520547945205479,400.54999999999995
SPXW250430C05730000,5730.0,0.4520547945205479,396.75
SPXW250430C05790000,5790.0,0.4520547945205479,352.4
SPXW250430C05800000,5800.0,0.4520547945205479,345.1
SPXW250430C05840000,5840.0,0.4520547945205479,316.0
SPXW250430C05850000,5850.0,0.4520547945205479,309.8
SPXW250430C05900000,5900.0,0.4520547945205479,276.0
SPXW250430C05980000,5980.0,0.4520547945205479,226.3
SPXW250430C06000000,6000.0,0.4520547945205479,214.14999999999998
SPXW250430C06010000,6010.0,0.4520547945205479,208.75
SPXW250430C06040000,6040.0,0.4520547945205479,191.85000000000002
SPXW250430C06050000,6050.0,0.4520547945205479,186.05
SPXW250430C06070000,6070.0,0.4520547945205479,175.7
SPXW250430C06075000,6075.0,0.4520547945205479,173.2
SPXW250430C06080000,6080.0,0.4520547945205479,170.60000000000002
SPXW250430C06100000,6100.0,0.4520547945205479,160.2
SPXW250430C06125000,6125.0,0.4520547945205479,148.4
SPXW250430C06150000,6150.0,0.4520547945205479,136.7
SPXW250430C06200000,6200.0,0.4520547945205479,115.80000000000001
SPXW250430C06230000,6230.0,0.4520547945205479,103.94999999999999
SPXW250430C06240000,6240.0,0.4520547945205479,100.3
SPXW250430C06250000,6250.0,0.4520547945205479,96.8
SPXW250430C06260000,6260.0,0.4520547945205479,93.4
SPXW250430C06270000,6270.0,0.4520547945205479,90.05
SPXW250430C06275000,6275.0,0.4520547945205479,88.45
SPXW250430C06280000,6280.0,0.4520547945205479,86.85
SPXW250430C06290000,6290.0,0.4520547945205479,83.7
SPXW250430C06300000,6300.0,0.4520547945205479,80.65
SPXW250430C06325000,6325.0,0.4520547945205479,73.4
SPXW250430C06350000,6350.0,0.4520547945205479,66.65
SPXW250430C06375000,6375.0,0.4520547945205479,60.5
SPXW250430C06400000,6400.0,0.4520547945205479,54.75
SPXW250430C06450000,6450.0,0.4520547945205479,44.7
SPXW250430C06500000,6500.0,0.4520547945205479,36.3
SPXW250430C06550000,6550.0,0.4520547945205479,29.35
SPXW250430C06600000,6600.0,0.4520547945205479,23.55
SPXW250430C06650000,6650.0,0.4520547945205479,18.85
SPXW250430C06700000,6700.0,0.4520547945205479,15.05
SPXW250430C06750000,6750.0,0.4520547945205479,12.05
SPXW250430C07000000,7000.0,0.4520547945205479,4.2
SPXW250430C07200000,7200.0,0.4520547945205479,2.1
SPX250516C00200000,200.0,0.4958904109589041,5664.450000000001
SPX250516C00600000,600.0,0.4958904109589041,4975.8
SPX250516C01600000,1600.0,0.4958904109589041,4299.4
SPX250516C01800000,1800.0,0.4958904109589041,4104.6
SPX250516C02000000,2000.0,0.4958904109589041,3897.95
SPX250516C02200000,2200.0,0.4958904109589041,3715.25
SPX250516C03000000,3000.0,0.4958904109589041,2938.0
SPX250516C03050000,3050.0,0.4958904109589041,2889.5
SPX250516C03400000,3400.0,0.4958904109589041,2550.6
SPX250516C03900000,3900.0,0.4958904109589041,1744.5
SPX250516C04000000,4000.0,0.4958904109589041,1972.25
SPX250516C04050000,4050.0,0.4958904109589041,1924.25
SPX250516C04100000,4100.0,0.4958904109589041,1726.8
SPX250516C04125000,4125.0,0.4958904109589041,1852.4499999999998
SPX250516C04325000,4325.0,0.4958904109589041,1661.7
SPX250516C04375000,4375.0,0.4958904109589041,1614.2
SPX250516C04425000,4425.0,0.4958904109589041,1566.8000000000002
SPX250516C04450000,4450.0,0.4958904109589041,1543.1999999999998
SPX250516C04475000,4475.0,0.4958904109589041,1519.5
SPX250516C04500000,4500.0,0.4958904109589041,1495.9499999999998
SPX250516C04525000,4525.0,0.4958904109589041,1472.35
SPX250516C04575000,4575.0,0.4958904109589041,1425.3
SPX250516C04600000,4600.0,0.4958904109589041,1404.6
SPX250516C04625000,4625.0,0.4958904109589041,1378.45
SPX250516C04650000,4650.0,0.4958904109589041,940.0
SPX250516C04675000,4675.0,0.4958904109589041,1069.3000000000002
SPX250516C04700000,4700.0,0.4958904109589041,1308.25
SPX250516C04725000,4725.0,0.4958904109589041,1285.0
SPX250516C04750000,4750.0,0.4958904109589041,1261.75
SPX250516C04775000,4775.0,0.4958904109589041,1238.65
SPX250516C04800000,4800.0,0.4958904109589041,1204.5
SPX250516C04825000,4825.0,0.4958904109589041,1181.8
SPX250516C04850000,4850.0,0.4958904109589041,1169.45
SPX250516C04900000,4900.0,0.4958904109589041,1123.55
SPX250516C04925000,4925.0,0.4958904109589041,908.5
SPX250516C04950000,4950.0,0.4958904109589041,1077.85
SPX250516C04975000,4975.0,0.4958904109589041,1138.8000000000002
SPX250516C05000000,5000.0,0.4958904109589041,1032.25
SPX250516C05025000,5025.0,0.4958904109589041,1102.1
SPX250516C05050000,5050.0,0.4958904109589041,957.8
SPX250516C05075000,5075.0,0.4958904109589041,1072.8
SPX250516C05100000,5100.0,0.4958904109589041,941.4000000000001
SPX250516C05125000,5125.0,0.4958904109589041,792.0999999999999
SPX250516C05150000,5150.0,0.4958904109589041,897.9
SPX250516C05175000,5175.0,0.4958904109589041,874.75
SPX250516C05200000,5200.0,0.4958904109589041,852.85
SPX250516C05225000,5225.0,0.4958904109589041,939.2
SPX250516C05250000,5250.0,0.4958904109589041,820.75
SPX250516C05275000,5275.0,0.4958904109589041,765.0
SPX250516C05300000,5300.0,0.4958904109589041,765.6
SPX250516C05325000,5325.0,0.4958904109589041,830.45
SPX250516C05350000,5350.0,0.4958904109589041,722.6
SPX250516C05375000,5375.0,0.4958904109589041,783.95
SPX250516C05400000,5400.0,0.4958904109589041,680.3
SPX250516C05425000,5425.0,0.4958904109589041,659.75
SPX250516C05450000,5450.0,0.4958904109589041,638.8499999999999
SPX250516C05475000,5475.0,0.4958904109589041,617.35
SPX250516C05500000,5500.0,0.4958904109589041,596.9
SPX250516C05525000,5525.0,0.4958904109589041,576.95
SPX250516C05550000,5550.0,0.4958904109589041,556.05
SPX250516C05575000,5575.0,0.4958904109589041,536.45
SPX250516C05600000,5600.0,0.4958904109589041,515.75
SPX250516C05625000,5625.0,0.4958904109589041,495.85
SPX250516C05650000,5650.0,0.4958904109589041,477.04999999999995
SPX250516C05675000,5675.0,0.4958904109589041,457.35
SPX250516C05700000,5700.0,0.4958904109589041,438.2
SPX250516C05725000,5725.0,0.4958904109589041,420.1
SPX250516C05750000,5750.0,0.4958904109589041,400.7
SPX250516C05775000,5775.0,0.4958904109589041,382.70000000000005
SPX250516C05800000,5800.0,0.4958904109589041,364.2
SPX250516C05825000,5825.0,0.4958904109589041,347.45000000000005
SPX250516C05850000,5850.0,0.4958904109589041,329.6
SPX250516C05875000,5875.0,0.4958904109589041,311.79999999999995
SPX250516C05900000,5900.0,0.4958904109589041,295.1
SPX250516C05925000,5925.0,0.4958904109589041,278.65
SPX250516C05950000,5950.0,0.4958904109589041,262.75
SPX250516C05975000,5975.0,0.4958904109589041,247.3
SPX250516C06000000,6000.0,0.4958904109589041,232.45
SPX250516C06025000,6025.0,0.4958904109589041,217.9
SPX250516C06050000,6050.0,0.4958904109589041,203.9
SPX250516C06075000,6075.0,0.4958904109589041,190.45
SPX250516C06100000,6100.0,0.4958904109589041,177.60000000000002
SPX250516C06150000,6150.0,0.4958904109589041,153.45
SPX250516C06175000,6175.0,0.4958904109589041,142.2
SPX250516C06200000,6200.0,0.4958904109589041,131.60000000000002
SPX250516C06250000,6250.0,0.4958904109589041,112.05
SPX250516C06300000,6300.0,0.4958904109589041,94.7
SPX250516C06350000,6350.0,0.4958904109589041,79.4
SPX250516C06400000,6400.0,0.4958904109589041,66.19999999999999
SPX250516C06450000,6450.0,0.4958904109589041,54.9
SPX250516C06500000,6500.0,0.4958904109589041,45.2
SPX250516C06550000,6550.0,0.4958904109589041,37.099999999999994
SPX250516C06600000,6600.0,0.4958904109589041,30.3
SPX250516C06650000,6650.0,0.4958904109589041,24.6
SPX250516C06700000,6700.0,0.4958904109589041,19.85
SPX250516C06800000,6800.0,0.4958904109589041,12.9
SPX250516C06900000,6900.0,0.4958904109589041,8.5
SPX250516C07000000,7000.0,0.4958904109589041,5.699999999999999
SPX250516C07100000,7100.0,0.4958904109589041,3.95
SPX250516C07200000,7200.0,0.4958904109589041,2.925
SPX250516C07300000,7300.0,0.4958904109589041,2.0999999999999996
SPX250516C07400000,7400.0,0.4958904109589041,1.65
SPX250516C07500000,7500.0,0.4958904109589041,1.4
SPX250516C07600000,7600.0,0.4958904109589041,1.35
SPX250516C07700000,7700.0,0.4958904109589041,0.825
SPX250516C07800000,7800.0,0.4958904109589041,0.7
SPX250516C07900000,7900.0,0.4958904109589041,0.675
SPX250516C08000000,8000.0,0.4958904109589041,0.525
SPX250516C08100000,8100.0,0.4958904109589041,0.47500000000000003
SPX250516C08200000,8200.0,0.4958904109589041,0.475
SPX250516C08300000,8300.0,0.4958904109589041,0.375
SPX250516C08400000,8400.0,0.4958904109589041,0.35000000000000003
SPX250516C08500000,8500.0,0.4958904109589041,0.25
SPX250516C08600000,8600.0,0.4958904109589041,0.19999999999999998
SPX250516C08800000,8800.0,0.4958904109589041,0.3
SPX250516C09000000,9000.0,0.4958904109589041,0.1
SPX250620C00200000,200.0,0.5917808219178082,5660.549999999999
SPX250620C00400000,400.0,0.5917808219178082,5278.25
SPX250620C00600000,600.0,0.5917808219178082,5272.049999999999
SPX250620C01000000,1000.0,0.5917808219178082,4883.05
SPX250620C01200000,1200.0,0.5917808219178082,4689.0
SPX250620C01800000,1800.0,0.5917808219178082,4108.05
SPX250620C02000000,2000.0,0.5917808219178082,3913.5
SPX250620C02100000,2100.0,0.5917808219178082,3075.8
SPX250620C02300000,2300.0,0.5917808219178082,3536.2
SPX250620C02500000,2500.0,0.5917808219178082,1999.0
SPX250620C02800000,2800.0,0.5917808219178082,2620.05
SPX250620C03000000,3000.0,0.5917808219178082,2946.8500000000004
SPX250620C03400000,3400.0,0.5917808219178082,2562.55
SPX250620C03500000,3500.0,0.5917808219178082,2296.6499999999996
SPX250620C03600000,3600.0,0.5917808219178082,1387.05
SPX250620C03650000,3650.0,0.5917808219178082,1566.85
SPX250620C03700000,3700.0,0.5917808219178082,2081.8999999999996
SPX250620C03750000,3750.0,0.5917808219178082,2226.95
SPX250620C03800000,3800.0,0.5917808219178082,1280.9
SPX250620C03850000,3850.0,0.5917808219178082,1238.9
SPX250620C03900000,3900.0,0.5917808219178082,1520.1
SPX250620C03950000,3950.0,0.5917808219178082,1393.95
SPX250620C04000000,4000.0,0.5917808219178082,1987.6
SPX250620C04025000,4025.0,0.5917808219178082,1294.1
SPX250620C04050000,4050.0,0.5917808219178082,1743.1
SPX250620C04075000,4075.0,0.5917808219178082,1539.4499999999998
SPX250620C04100000,4100.0,0.5917808219178082,1697.1
SPX250620C04150000,4150.0,0.5917808219178082,1846.0
SPX250620C04175000,4175.0,0.5917808219178082,1363.81
SPX250620C04200000,4200.0,0.5917808219178082,1660.9
SPX250620C04250000,4250.0,0.5917808219178082,1479.3000000000002
SPX250620C04275000,4275.0,0.5917808219178082,1277.25
SPX250620C04300000,4300.0,0.5917808219178082,1703.5500000000002
SPX250620C04350000,4350.0,0.5917808219178082,1388.75
SPX250620C04375000,4375.0,0.5917808219178082,1185.25
SPX250620C04400000,4400.0,0.5917808219178082,1561.75
SPX250620C04425000,4425.0,0.5917808219178082,1121.25
SPX250620C04450000,4450.0,0.5917808219178082,1298.5
SPX250620C04475000,4475.0,0.5917808219178082,1078.75
SPX250620C04500000,4500.0,0.5917808219178082,1516.15
SPX250620C04525000,4525.0,0.5917808219178082,1086.25
SPX250620C04550000,4550.0,0.5917808219178082,1470.35
SPX250620C04575000,4575.0,0.5917808219178082,1148.65
SPX250620C04600000,4600.0,0.5917808219178082,1423.2
SPX250620C04625000,4625.0,0.5917808219178082,1401.05
SPX250620C04650000,4650.0,0.5917808219178082,932.45
SPX250620C04675000,4675.0,0.5917808219178082,940.15
SPX250620C04700000,4700.0,0.5917808219178082,1331.0
SPX250620C04725000,4725.0,0.5917808219178082,1308.8000000000002
SPX250620C04750000,4750.0,0.5917808219178082,1285.15
SPX250620C04775000,4775.0,0.5917808219178082,877.4
SPX250620C04800000,4800.0,0.5917808219178082,1239.5
SPX250620C04825000,4825.0,0.5917808219178082,1217.55
SPX250620C04850000,4850.0,0.5917808219178082,1016.5999999999999
SPX250620C04875000,4875.0,0.5917808219178082,996.1
SPX250620C04900000,4900.0,0.5917808219178082,1101.1
SPX250620C04925000,4925.0,0.5917808219178082,1079.1
SPX250620C04950000,4950.0,0.5917808219178082,1108.1999999999998
SPX250620C04975000,4975.0,0.5917808219178082,1082.4
SPX250620C05000000,5000.0,0.5917808219178082,1059.35
SPX250620C05025000,5025.0,0.5917808219178082,1007.25
SPX250620C05050000,5050.0,0.5917808219178082,1015.0
SPX250620C05075000,5075.0,0.5917808219178082,1084.75
SPX250620C05100000,5100.0,0.5917808219178082,970.9
SPX250620C05125000,5125.0,0.5917808219178082,949.7
SPX250620C05150000,5150.0,0.5917808219178082,927.1
SPX250620C05175000,5175.0,0.5917808219178082,880.0
SPX250620C05200000,5200.0,0.5917808219178082,883.75
SPX250620C05225000,5225.0,0.5917808219178082,951.65
SPX250620C05250000,5250.0,0.5917808219178082,840.7
SPX250620C05275000,5275.0,0.5917808219178082,820.05
SPX250620C05300000,5300.0,0.5917808219178082,798.05
SPX250620C05325000,5325.0,0.5917808219178082,861.2
SPX250620C05350000,5350.0,0.5917808219178082,755.9
SPX250620C05375000,5375.0,0.5917808219178082,735.5999999999999
SPX250620C05400000,5400.0,0.5917808219178082,714.1500000000001
SPX250620C05425000,5425.0,0.5917808219178082,693.45
SPX250620C05450000,5450.0,0.5917808219178082,672.9
SPX250620C05475000,5475.0,0.5917808219178082,652.55
SPX250620C05500000,5500.0,0.5917808219178082,632.25
SPX250620C05525000,5525.0,0.5917808219178082,612.15
SPX250620C05550000,5550.0,0.5917808219178082,592.15
SPX250620C05575000,5575.0,0.5917808219178082,572.9000000000001
SPX250620C05600000,5600.0,0.5917808219178082,552.6500000000001
SPX250620C05625000,5625.0,0.5917808219178082,533.75
SPX250620C05650000,5650.0,0.5917808219178082,513.8499999999999
SPX250620C05675000,5675.0,0.5917808219178082,495.3
SPX250620C05700000,5700.0,0.5917808219178082,475.85
SPX250620C05725000,5725.0,0.5917808219178082,457.15
SPX250620C05750000,5750.0,0.5917808219178082,438.65
SPX250620C05775000,5775.0,0.5917808219178082,420.4
SPX250620C05800000,5800.0,0.5917808219178082,402.45
SPX250620C05825000,5825.0,0.5917808219178082,384.75
SPX250620C05850000,5850.0,0.5917808219178082,367.05
SPX250620C05875000,5875.0,0.5917808219178082,350.2
SPX250620C05900000,5900.0,0.5917808219178082,333.35
SPX250620C05925000,5925.0,0.5917808219178082,316.9
SPX250620C05950000,5950.0,0.5917808219178082,300.8
SPX250620C05975000,5975.0,0.5917808219178082,285.15
SPX250620C06000000,6000.0,0.5917808219178082,269.85
SPX250620C06025000,6025.0,0.5917808219178082,254.95
SPX250620C06050000,6050.0,0.5917808219178082,240.45
SPX250620C06075000,6075.0,0.5917808219178082,226.5
SPX250620C06100000,6100.0,0.5917808219178082,213.0
SPX250620C06125000,6125.0,0.5917808219178082,199.95
SPX250620C06150000,6150.0,0.5917808219178082,187.4
SPX250620C06175000,6175.0,0.5917808219178082,175.4
SPX250620C06200000,6200.0,0.5917808219178082,163.9
SPX250620C06225000,6225.0,0.5917808219178082,152.9
SPX250620C06250000,6250.0,0.5917808219178082,142.45
SPX250620C06300000,6300.0,0.5917808219178082,122.95
SPX250620C06350000,6350.0,0.5917808219178082,105.6
SPX250620C06400000,6400.0,0.5917808219178082,90.2
SPX250620C06450000,6450.0,0.5917808219178082,76.6
SPX250620C06500000,6500.0,0.5917808219178082,64.7
SPX250620C06550000,6550.0,0.5917808219178082,54.45
SPX250620C06600000,6600.0,0.5917808219178082,45.6
SPX250620C06650000,6650.0,0.5917808219178082,38.05
SPX250620C06700000,6700.0,0.5917808219178082,31.55
SPX250620C06800000,6800.0,0.5917808219178082,21.6
SPX250620C06900000,6900.0,0.5917808219178082,14.65
SPX250620C07000000,7000.0,0.5917808219178082,10.0
SPX250620C07100000,7100.0,0.5917808219178082,7.0
SPX250620C07200000,7200.0,0.5917808219178082,5.050000000000001
SPX250620C07300000,7300.0,0.5917808219178082,3.75
SPX250620C07400000,7400.0,0.5917808219178082,2.85
SPX250620C07500000,7500.0,0.5917808219178082,2.2
